timestamp,cpu_usage_latest,memory_usage_gb_latest,disk_read_bytes,disk_write_bytes,network_rx_bytes,network_tx_bytes
10:49:54,0,0.0022735595703125,0,0,90,90
10:49:55,0,0.0022735595703125,0,0,90,90
10:49:56,37,0.007701873779296875,0,0,266,426
10:49:57,0,0.007701873779296875,0,0,1713,516
10:49:58,0,0.007701873779296875,0,0,2047,516
10:49:59,0,0.007701873779296875,0,0,2047,516
10:50:00,0,0.007701873779296875,0,0,2172,586
10:50:01,0,0.007701873779296875,0,0,2451,586
10:50:02,0,0.007701873779296875,0,0,2451,586
10:50:03,0,0.007701873779296875,0,0,2451,586
10:50:04,0,0.007701873779296875,0,0,2576,586
10:50:05,0,0.007701873779296875,0,0,2576,586
10:50:06,0,0.007701873779296875,0,0,2576,586
10:50:07,0,0.007701873779296875,0,0,2576,586
10:50:08,0,0.007701873779296875,0,0,2576,586
10:50:09,0,0.007701873779296875,0,0,2576,656
10:50:10,0,0.007701873779296875,0,0,2646,656
10:50:11,0,0.007701873779296875,0,0,2646,656
10:50:12,0,0.007701873779296875,0,0,2771,656
10:50:13,0,0.007701873779296875,0,0,2771,656
10:50:14,0,0.007701873779296875,0,0,2771,656
10:50:15,0,0.007701873779296875,0,0,2771,656
10:50:16,0,0.007701873779296875,0,0,2771,656
10:50:17,0,0.007701873779296875,0,0,2771,656
10:50:18,0,0.007701873779296875,0,0,2771,656
10:50:19,0,0.007701873779296875,0,0,2771,656
10:50:20,0,0.007701873779296875,0,0,2771,656
10:50:21,0,0.007701873779296875,0,0,2771,656
10:50:22,0,0.007701873779296875,0,0,2771,656
10:50:23,0,0.007701873779296875,0,0,2771,656
10:50:28,423,0.06934738159179688,0,0,1325091,1042400
10:50:29,1008,0.07078933715820312,0,0,4440674,4494690
10:50:30,1008,0.07078933715820312,0,0,4440674,4494690
10:50:31,0,0.07078933715820312,0,0,4440744,4494690
10:50:32,0,0.07078933715820312,0,0,4440744,4494690
10:50:33,0,0.07078933715820312,0,0,4440744,4494690
10:50:34,0,0.07078933715820312,0,0,4440744,4494690
10:50:35,0,0.07078933715820312,0,0,4440744,4494690
10:50:36,0,0.07078933715820312,0,0,4440744,4494690
10:50:37,0,0.07078933715820312,0,0,4440744,4494690
10:50:38,0,0.07078933715820312,0,0,4440744,4494690
10:50:39,0,0.07078933715820312,0,0,4440744,4494690
10:50:40,0,0.07078933715820312,0,0,4440744,4494690
10:50:41,0,0.07078933715820312,0,0,4440744,4494690
10:50:42,0,0.07078933715820312,0,0,4440744,4494690
10:50:43,0,0.07078933715820312,0,0,4440744,4494690
10:50:44,0,0.07078933715820312,0,0,4440744,4494690
10:50:45,0,0.07078933715820312,0,0,4440744,4494690
10:50:46,13,0.014553070068359375,0,0,4440744,4494690
10:50:47,13,0.014553070068359375,0,0,4440744,4494690
10:50:48,0,0.014553070068359375,0,0,4440744,4494690
10:50:49,0,0.014553070068359375,0,0,4440744,4494690
10:50:50,0,0.014553070068359375,0,0,4440744,4494690
10:50:51,0,0.014553070068359375,0,0,4440744,4494690
10:50:52,25,0.013187408447265625,0,0,4440744,4494690
10:50:53,0,0.013187408447265625,0,0,4440744,4494690
10:50:54,0,0.013187408447265625,0,0,4440744,4494690
10:50:55,0,0.013187408447265625,0,0,4440744,4494690
10:50:56,0,0.013187408447265625,0,0,4440744,4494690
10:50:57,0,0.013187408447265625,0,0,4440744,4494690
10:50:58,0,0.013187408447265625,0,0,4440744,4494690
10:50:59,0,0.013187408447265625,0,0,4440744,4494690
10:51:00,0,0.013187408447265625,0,0,4440869,4494690
10:51:01,0,0.013187408447265625,0,0,4440869,4494690
10:51:02,0,0.013187408447265625,0,0,4440869,4494760
10:51:03,0,0.013187408447265625,0,0,4440869,4494760
10:51:04,0,0.013187408447265625,0,0,4440869,4494760
10:51:05,0,0.013187408447265625,0,0,4440869,4494760
10:51:06,0,0.013187408447265625,0,0,4440869,4494760
10:51:07,0,0.013187408447265625,0,0,4440869,4494760
10:51:08,0,0.013187408447265625,0,0,4440869,4494760
10:51:09,0,0.013187408447265625,0,0,4440939,4494760
10:51:10,0,0.013187408447265625,0,0,4440939,4494760
10:51:11,0,0.013187408447265625,0,0,4440939,4494760
