timestamp,cpu_usage_latest,memory_usage_gb_latest,disk_read_bytes,disk_write_bytes,network_rx_bytes,network_tx_bytes
11:51:34,2,0.057651519775390625,0,53248,878,606
11:51:35,4,0.057125091552734375,0,61440,948,676
11:51:36,7,0.05675506591796875,0,61440,948,676
11:51:37,7,0.05675506591796875,0,61440,948,676
11:51:38,610,0.08161163330078125,0,61440,1080660,1255346
11:51:39,1006,0.07228851318359375,0,61440,1930858,2271110
11:51:40,1006,0.07228851318359375,0,61440,1930858,2271110
11:51:41,941,0.07052993774414062,0,61440,3007892,3476502
11:51:42,778,0.06502151489257812,0,61440,3884718,4362436
11:51:43,778,0.06502151489257812,0,61440,3884718,4362436
11:51:44,86,0.06171417236328125,0,61440,3936234,4400874
11:51:45,86,0.06171417236328125,0,61440,3936234,4400874
11:51:46,17,0.061801910400390625,0,61440,3937092,4401732
11:51:47,3,0.06116485595703125,0,61440,3937092,4401732
11:51:48,3,0.06116485595703125,0,61440,3937092,4401732
11:51:49,4,0.060791015625,0,61440,3937092,4401732
11:51:50,90,0.0609893798828125,0,61440,3937092,4401732
11:51:51,90,0.0609893798828125,0,61440,3937092,4401732
11:51:52,1,0.06082916259765625,0,61440,3937092,4401732
11:51:53,1,0.06082916259765625,0,61440,3937092,4401732
11:51:54,1,0.06082916259765625,0,61440,3937092,4401732
11:51:55,17,0.0614471435546875,0,61440,3937092,4401732
11:51:56,17,0.0614471435546875,0,61440,3937092,4401732
11:51:57,3,0.060474395751953125,0,61440,3937092,4401732
11:51:58,1,0.060474395751953125,0,61440,3937092,4401732
11:51:59,1,0.060474395751953125,0,61440,3937092,4401732
11:52:00,2,0.060474395751953125,0,61440,3937092,4401732
11:52:01,2,0.060474395751953125,0,61440,3937092,4401732
11:52:02,18,0.060634613037109375,0,61440,3937162,4401732
11:52:03,3,0.060634613037109375,0,61440,3937162,4401802
11:52:04,2,0.060634613037109375,0,61440,3937162,4401802
11:52:05,2,0.060634613037109375,0,61440,3937162,4401802
11:52:06,6,0.06069183349609375,0,61440,3937162,4401802
11:52:07,6,0.06069183349609375,0,61440,3937162,4401802
11:52:08,3,0.06069183349609375,0,61440,3937248,4401802
11:52:09,2,0.06069183349609375,0,61440,3937248,4401802
11:52:10,2,0.06069183349609375,0,61440,3937248,4401802
11:52:11,22,0.060993194580078125,0,61440,3937248,4401802
11:52:12,1,0.060993194580078125,0,61440,3937248,4401802
11:52:13,2,0.060993194580078125,0,61440,3937248,4401802
11:52:14,2,0.060993194580078125,0,61440,3937248,4401802
11:52:15,24,0.061275482177734375,0,61440,3937248,4401802
11:52:16,2,0.061275482177734375,0,61440,3937248,4401802
11:52:17,2,0.061275482177734375,0,61440,3937248,4401802
11:52:18,2,0.061275482177734375,0,61440,3937248,4401802
11:52:19,2,0.061275482177734375,0,61440,3937248,4401802
11:52:20,2,0.061275482177734375,0,61440,3937248,4401802
11:52:21,38,0.0615386962890625,0,61440,3937248,4401802
11:52:22,0,0.0615386962890625,0,61440,3937248,4401802
11:52:23,0,0.0615386962890625,0,61440,3937248,4401802
11:52:24,1,0.0615386962890625,0,61440,3937248,4401802
11:52:25,9,0.0604095458984375,0,61440,3937248,4401802
11:52:26,9,0.0604095458984375,0,61440,3937248,4401802
11:52:27,2,0.0604095458984375,0,61440,3937248,4401802
11:52:28,2,0.0604095458984375,0,61440,3937248,4401802
11:52:29,3,0.0604095458984375,0,61440,3937248,4401802
11:52:30,3,0.0604095458984375,0,61440,3937248,4401802
11:52:31,43,0.060405731201171875,0,61440,3937248,4401802
11:52:32,2,0.060405731201171875,0,61440,3937248,4401802
11:52:33,2,0.060405731201171875,0,61440,3937248,4401802
11:52:34,2,0.060405731201171875,0,61440,3937248,4401802
11:52:35,20,0.060405731201171875,0,61440,3937318,4401802
11:52:36,20,0.060405731201171875,0,61440,3937318,4401802
11:52:37,2,0.060405731201171875,0,61440,3937318,4401802
11:52:38,2,0.060405731201171875,0,61440,3937318,4401802
11:52:39,2,0.060405731201171875,0,61440,3937318,4401802
11:52:40,54,0.06053924560546875,0,61440,3937404,4401872
11:52:41,1,0.06053924560546875,0,61440,3937404,4401872
11:52:42,1,0.06053924560546875,0,61440,3937404,4401872
11:52:43,2,0.06053924560546875,0,61440,3937404,4401872
11:52:44,2,0.06053924560546875,0,61440,3937404,4401872
11:52:45,25,0.06110382080078125,0,61440,3937404,4401872
11:52:46,25,0.06110382080078125,0,61440,3937404,4401872
11:52:47,2,0.060749053955078125,0,61440,3937404,4401872
11:52:48,2,0.060749053955078125,0,61440,3937404,4401872
11:52:49,28,0.06156158447265625,0,61440,3937404,4401872
11:52:50,28,0.06156158447265625,0,61440,3937404,4401872
11:52:51,2,0.0610198974609375,0,61440,3937404,4401872
11:52:52,1,0.0610198974609375,0,61440,3937404,4401872
11:52:53,1,0.0610198974609375,0,61440,3937404,4401872
11:52:54,2,0.0610198974609375,0,61440,3937404,4401872
11:52:55,25,0.06189727783203125,0,61440,3937404,4401872
11:52:56,2,0.06166839599609375,0,61440,3937404,4401872
11:52:57,2,0.06166839599609375,0,61440,3937404,4401872
