timestamp,cpu_usage_latest,memory_usage_gb_latest,disk_read_bytes,disk_write_bytes,network_rx_bytes,network_tx_bytes
10:02:20,0,0.002941131591796875,0,0,0,0
10:02:21,0,0.002941131591796875,0,0,0,0
10:02:22,45,0.008026123046875,0,4096,818,266
10:02:23,0,0.008026123046875,0,4096,964,516
10:02:24,0,0.008026123046875,0,4096,964,516
10:02:25,0,0.008026123046875,0,16384,964,516
10:02:26,0,0.008026123046875,0,16384,1034,586
10:02:27,0,0.008026123046875,0,16384,1034,586
10:02:28,0,0.008026123046875,0,16384,1034,586
10:02:29,0,0.008026123046875,0,16384,1034,586
10:02:30,0,0.008026123046875,0,16384,1034,586
10:02:31,0,0.008026123046875,0,16384,1034,586
10:02:32,0,0.008026123046875,0,16384,1034,586
10:02:33,0,0.008026123046875,0,16384,1034,586
10:02:34,0,0.008026123046875,0,16384,1034,586
10:02:35,0,0.008026123046875,0,16384,1104,656
10:02:36,0,0.008026123046875,0,16384,1104,656
10:02:37,0,0.008026123046875,0,16384,1104,656
10:02:38,0,0.008026123046875,0,16384,1104,656
10:02:39,0,0.008026123046875,0,16384,1104,656
10:02:40,0,0.008026123046875,0,16384,1104,656
10:02:41,0,0.008026123046875,0,16384,1104,656
10:02:42,0,0.008026123046875,0,16384,1104,656
10:02:43,0,0.008026123046875,0,16384,1104,656
10:02:44,0,0.008026123046875,0,16384,1104,656
10:02:45,0,0.008026123046875,0,16384,1104,656
10:02:46,0,0.008026123046875,0,16384,1104,656
10:02:47,0,0.008026123046875,0,16384,1104,656
10:02:48,0,0.008026123046875,0,16384,1104,656
10:02:49,0,0.008026123046875,0,16384,1104,656
10:02:55,0,0.008026123046875,0,16384,1260,726
10:02:56,41,0.009670257568359375,0,16384,14520,14328
10:02:57,41,0.009670257568359375,0,16384,14520,14328
10:02:58,0,0.009670257568359375,0,16384,14520,14328
10:02:59,0,0.009670257568359375,0,16384,14520,14328
10:03:00,0,0.009670257568359375,0,16384,14520,14328
10:03:01,0,0.009670257568359375,0,16384,14520,14328
10:03:02,0,0.009670257568359375,0,16384,14520,14328
10:03:03,3,0.009128570556640625,0,16384,14520,14328
10:03:04,34,0.0081939697265625,0,16384,14520,14328
10:03:05,34,0.0081939697265625,0,16384,14520,14328
10:03:06,0,0.0081939697265625,0,16384,14520,14328
10:03:07,0,0.0081939697265625,0,16384,14520,14328
10:03:08,0,0.0081939697265625,0,16384,14520,14328
10:03:09,0,0.0081939697265625,0,16384,14520,14328
10:03:10,0,0.0081939697265625,0,16384,14520,14328
10:03:11,0,0.0081939697265625,0,16384,14520,14328
10:03:12,0,0.0081939697265625,0,16384,14520,14328
10:03:13,0,0.0081939697265625,0,16384,14606,14328
10:03:14,0,0.0081939697265625,0,16384,14606,14328
10:03:15,0,0.0081939697265625,0,16384,14606,14328
10:03:16,0,0.0081939697265625,0,16384,14606,14328
10:03:17,0,0.0081939697265625,0,16384,14606,14328
10:03:18,0,0.0081939697265625,0,16384,14606,14328
10:03:19,0,0.0081939697265625,0,16384,14606,14328
