timestamp,cpu_usage_latest,memory_usage_gb_latest,disk_read_bytes,disk_write_bytes,network_rx_bytes,network_tx_bytes
11:01:02,0,0.00302886962890625,0,0,0,90
11:01:03,62,0.008026123046875,0,4096,356,356
11:01:04,62,0.008026123046875,0,4096,356,356
11:01:05,0,0.008026123046875,0,4096,968,696
11:01:06,0,0.008026123046875,0,4096,968,696
11:01:07,0,0.008026123046875,0,4096,968,696
11:01:08,0,0.008026123046875,0,16384,1038,766
11:01:09,0,0.008026123046875,0,16384,1038,766
11:01:10,0,0.008026123046875,0,16384,1038,766
11:01:11,0,0.008026123046875,0,16384,1038,766
11:01:12,0,0.008026123046875,0,16384,1038,766
11:01:13,0,0.008026123046875,0,16384,1038,766
11:01:14,0,0.008026123046875,0,16384,1038,766
11:01:15,0,0.008026123046875,0,16384,1038,766
11:01:16,0,0.008026123046875,0,16384,1038,766
11:01:17,0,0.008026123046875,0,16384,1038,766
11:01:18,0,0.008026123046875,0,16384,1108,836
11:01:19,0,0.008026123046875,0,16384,1108,836
11:01:20,0,0.008026123046875,0,16384,1108,836
11:01:21,0,0.008026123046875,0,16384,1108,836
11:01:22,0,0.008026123046875,0,16384,1108,836
11:01:23,0,0.008026123046875,0,16384,1108,836
11:01:24,0,0.008026123046875,0,16384,1108,836
11:01:25,0,0.008026123046875,0,16384,1108,836
11:01:26,0,0.008026123046875,0,16384,1108,836
11:01:27,0,0.008026123046875,0,16384,1108,836
11:01:28,0,0.008026123046875,0,16384,1108,836
11:01:29,0,0.008026123046875,0,16384,1108,836
11:01:30,0,0.008026123046875,0,16384,1108,836
11:01:31,0,0.008026123046875,0,16384,1108,836
11:01:40,700,0.05667877197265625,0,16384,1444018,1661260
11:01:41,189,0.05696868896484375,0,16384,1900292,2011866
11:01:42,0,0.05658721923828125,0,16384,1900292,2011866
11:01:43,0,0.05658721923828125,0,16384,1900292,2011866
11:01:44,0,0.05658721923828125,0,16384,1900292,2011866
11:01:45,0,0.05658721923828125,0,16384,1900292,2011866
11:01:46,0,0.05658721923828125,0,16384,1900292,2011866
11:01:47,0,0.05658721923828125,0,16384,1900292,2011866
11:01:48,0,0.05658721923828125,0,16384,1900292,2011866
11:01:49,0,0.05658721923828125,0,16384,1900292,2011866
11:01:50,0,0.05658721923828125,0,16384,1900292,2011866
11:01:51,0,0.05658721923828125,0,16384,1900292,2011866
11:01:52,0,0.05658721923828125,0,16384,1900292,2011866
11:01:53,0,0.05658721923828125,0,16384,1900292,2011866
11:01:54,0,0.05658721923828125,0,16384,1900292,2011866
11:01:55,23,0.0143890380859375,0,16384,1900292,2011866
11:01:56,0,0.0143890380859375,0,16384,1900292,2011866
11:01:57,0,0.0143890380859375,0,16384,1900292,2011866
11:01:58,0,0.0143890380859375,0,16384,1900292,2011866
11:01:59,0,0.0143890380859375,0,16384,1900292,2011866
11:02:00,0,0.0143890380859375,0,16384,1900292,2011866
11:02:01,0,0.0143890380859375,0,16384,1900292,2011866
11:02:02,0,0.0143890380859375,0,16384,1900292,2011866
11:02:03,0,0.0143890380859375,0,16384,1900292,2011866
11:02:04,0,0.0143890380859375,0,16384,1900378,2011936
11:02:05,0,0.0143890380859375,0,16384,1900378,2011936
11:02:06,0,0.0143890380859375,0,16384,1900378,2011936
11:02:07,0,0.0143890380859375,0,16384,1900378,2011936
11:02:08,0,0.0143890380859375,0,16384,1900378,2011936
11:02:09,0,0.0143890380859375,0,16384,1900378,2011936
11:02:10,0,0.0143890380859375,0,16384,1900378,2011936
11:02:11,0,0.0143890380859375,0,16384,1900378,2011936
11:02:12,0,0.0143890380859375,0,16384,1900448,2011936
11:02:13,0,0.0143890380859375,0,16384,1900448,2011936
11:02:14,0,0.0143890380859375,0,16384,1900448,2011936
11:02:16,0,0.0143890380859375,0,16384,1900448,2011936
11:02:17,0,0.0143890380859375,0,16384,1900448,2011936
11:02:18,0,0.0143890380859375,0,16384,1900448,2011936
11:02:19,0,0.0143890380859375,0,16384,1900448,2011936
11:02:20,0,0.0143890380859375,0,16384,1900448,2011936
11:02:21,0,0.0143890380859375,0,16384,1900448,2011936
11:02:22,0,0.0143890380859375,0,16384,1900448,2011936
11:02:23,0,0.0143890380859375,0,16384,1900448,2011936
11:02:24,0,0.0143890380859375,0,16384,1900448,2011936
11:02:25,0,0.0143890380859375,0,16384,1900448,2011936
11:02:26,0,0.0143890380859375,0,16384,1900448,2011936
11:02:27,0,0.0143890380859375,0,16384,1900448,2011936
11:02:28,0,0.0143890380859375,0,16384,1900448,2011936
11:02:29,0,0.0143890380859375,0,16384,1900448,2011936
11:02:30,0,0.0143890380859375,0,16384,1900448,2011936
