timestamp,cpu_usage_latest,memory_usage_gb_latest,disk_read_bytes,disk_write_bytes,network_rx_bytes,network_tx_bytes
09:56:10,0,0.003482818603515625,0,0,0,90
09:56:11,48,0.008026123046875,0,4096,516,426
09:56:12,48,0.008026123046875,0,4096,516,426
09:56:13,0,0.008026123046875,0,4096,878,516
09:56:14,0,0.008026123046875,0,4096,878,516
09:56:15,0,0.008026123046875,0,16384,948,586
09:56:16,0,0.008026123046875,0,16384,948,586
09:56:17,0,0.008026123046875,0,16384,948,586
09:56:18,0,0.008026123046875,0,16384,948,586
09:56:20,0,0.008026123046875,0,16384,948,586
09:56:21,0,0.008026123046875,0,16384,948,586
09:56:22,0,0.008026123046875,0,16384,948,586
09:56:23,0,0.008026123046875,0,16384,948,586
09:56:24,0,0.008026123046875,0,16384,948,586
09:56:25,0,0.008026123046875,0,16384,948,586
09:56:26,0,0.008026123046875,0,16384,948,586
09:56:27,0,0.008026123046875,0,16384,948,586
09:56:28,0,0.008026123046875,0,16384,1018,656
09:56:29,0,0.008026123046875,0,16384,1018,656
09:56:30,0,0.008026123046875,0,16384,1018,656
09:56:31,0,0.008026123046875,0,16384,1018,656
09:56:32,0,0.008026123046875,0,16384,1018,656
09:56:33,0,0.008026123046875,0,16384,1018,656
09:56:34,0,0.008026123046875,0,16384,1018,656
09:56:35,0,0.008026123046875,0,16384,1018,656
09:56:36,0,0.008026123046875,0,16384,1018,656
09:56:37,0,0.008026123046875,0,16384,1018,656
09:56:38,0,0.008026123046875,0,16384,1088,656
09:56:39,0,0.008026123046875,0,16384,1088,656
09:56:40,0,0.008026123046875,0,16384,1088,656
09:56:41,0,0.008026123046875,0,16384,1088,656
09:56:42,0,0.008026123046875,0,16384,1088,726
09:56:43,0,0.008026123046875,0,16384,1088,726
09:56:44,0,0.008026123046875,0,16384,1088,726
09:56:45,0,0.008026123046875,0,16384,1174,726
09:56:46,0,0.008026123046875,0,16384,1174,726
09:56:47,0,0.008026123046875,0,16384,1174,726
09:56:48,0,0.008026123046875,0,16384,1174,726
09:56:49,0,0.008026123046875,0,16384,1174,726
09:56:50,0,0.008026123046875,0,16384,1174,726
09:56:51,0,0.008026123046875,0,16384,1174,726
09:56:52,0,0.008026123046875,0,16384,1174,726
09:56:53,0,0.008026123046875,0,16384,1174,726
09:56:54,0,0.008026123046875,0,16384,1174,726
09:56:55,0,0.008026123046875,0,16384,1174,726
09:56:56,0,0.008026123046875,0,16384,1174,726
09:56:57,0,0.008026123046875,0,16384,1174,726
09:56:58,0,0.008026123046875,0,16384,1174,726
09:56:59,0,0.008026123046875,0,16384,1174,726
09:57:00,0,0.008026123046875,0,16384,1174,726
09:57:01,0,0.008026123046875,0,16384,1174,726
09:57:02,0,0.008026123046875,0,16384,1174,726
09:57:03,0,0.008026123046875,0,16384,1174,726
09:57:04,0,0.008026123046875,0,16384,1174,726
09:57:05,0,0.008026123046875,0,16384,1174,726
09:57:06,0,0.008026123046875,0,16384,1174,726
09:57:07,0,0.008026123046875,0,16384,1174,726
09:57:08,0,0.008026123046875,0,16384,1244,726
09:57:09,0,0.008026123046875,0,16384,1244,726
09:57:10,0,0.008026123046875,0,16384,1244,726
